39741985989,37144471045
39741986053,37144471173
39741986181,37702295493
39741986245,37702335301
39742000197,37144518469
39742000325,37144518661
39742108357,37696175173
39742108421,37696175237
39742110981,37758553413
39742111045,37758553477
39742179845,37144471045
39742179909,37144471173
39742179973,37702295493
39742180037,37702335301
39742190405,37144518469
39742190469,37144518661
