38930804805,37491071941
38930804869,37491072005
38930821125,37144461061
38930821189,37144461125
38931379077,37144461061
38931379141,37144461125
38931399877,37701951365
38931400005,37701951493
38931502789,37696175173
38931502853,37696175237
38931508549,37758553413
38931508677,37758553477
38931962309,37696175173
38931962373,37696175237
38931966277,37758553413
38931966405,37758553477
38932335621,37696175173
38932335685,37696175237
38932338501,37758553413
38932338565,37758553477
